"center_id"	"patient_id"	"sex"	"weight"	"height"	"resting.bp.s"	"cholesterol"	"fasting.blood.sugar"	"physical_activity"	"dob"	"social_security_number"
"HOSPIT4224"	"PAT01022"	"F"	65.4	154	122	213	0	"Low"	"1981-03-12"	248459524326
"HOSPIT4224"	"PAT01023"	"F"	64.2	152	135	250	0	"Low"	"1969-03-12"	160742746651
"HOSPIT4224"	"PAT01024"	"M"	67.3	184	145	174	0	"Low"	"1954-03-12"	159703398356
"HOSPIT4224"	"PAT01025"	"M"	89	180	120	281	0	"Low"	"1962-03-12"	153815974910
"HOSPIT4224"	"PAT01026"	"M"	63.5	159	120	198	0	"Low"	"1989-03-12"	164362892672
"HOSPIT4224"	"PAT01027"	"M"	90.9	179	125	245	1	"Intermediate"	"1973-03-12"	232424522792
"HOSPIT4224"	"PAT01028"	"M"	67.6	193	140	221	0	"Low"	"1965-03-12"	266027562605
"HOSPIT4224"	"PAT01029"	"M"	57.7	169	170	288	0	"Low"	"1965-03-12"	227448732203
"HOSPIT4224"	"PAT01030"	"M"	80.6	198	128	205	1	"Intermediate"	"1972-03-12"	228378799315
"HOSPIT4224"	"PAT01031"	"M"	91.5	145	125	309	0	"Intermediate"	"1960-03-12"	269569194483
"HOSPIT4224"	"PAT01032"	"M"	72.2	177	105	240	0	"Low"	"1966-03-12"	234463165954
"HOSPIT4224"	"PAT01033"	"M"	77.1	158	108	243	0	"High"	"1977-03-12"	205292304908
"HOSPIT4224"	"PAT01034"	"M"	101.3	158	165	289	1	"Low"	"1967-03-12"	191310769747
"HOSPIT4224"	"PAT01035"	"M"	62.2	164	112	250	0	"Low"	"1983-03-12"	236536211016
"HOSPIT4224"	"PAT01036"	"M"	52.6	178	128	308	0	"Low"	"1979-03-12"	185521303074
"HOSPIT4224"	"PAT01037"	"F"	67.5	186	102	318	0	"Low"	"1964-03-12"	239878268293
"HOSPIT4224"	"PAT01038"	"M"	84.8	178	152	298	1	"Low"	"1972-03-12"	266273135312
"HOSPIT4224"	"PAT01039"	"F"	86.8	174	102	265	0	"Low"	"1982-03-12"	230201306176
"HOSPIT4224"	"PAT01040"	"F"	95.6	197	115	564	0	"Low"	"1957-03-12"	159494636205
"HOSPIT4224"	"PAT01041"	"M"	78.7	185	160	289	0	"Low"	"1969-03-12"	224708308069
"HOSPIT4224"	"PAT01042"	"M"	99.8	161	120	246	0	"Low"	"1960-03-12"	234641228058
"HOSPIT4224"	"PAT01043"	"M"	48.6	NA	130	322	0	"Low"	"1954-03-12"	274455302634
"HOSPIT4224"	"PAT01044"	"M"	58.4	179	140	299	0	"Intermediate"	"1973-03-12"	166951752915
"HOSPIT4224"	"PAT01045"	"M"	62.4	189	125	300	0	"Intermediate"	"1966-03-12"	200254627295
"HOSPIT4224"	"PAT01046"	"M"	48.5	153	140	293	0	"Low"	"1964-03-12"	182659328487
"HOSPIT4224"	"PAT01047"	"M"	63.4	149	118	277	0	"Low"	"1956-03-12"	171054743307
"HOSPIT4224"	"PAT01048"	"M"	83.6	174	101	197	1	"Low"	"1978-03-12"	227680290564
"HOSPIT4224"	"PAT01049"	"M"	73.7	175	125	304	0	"Low"	"1947-03-12"	202185435325
"HOSPIT4224"	"PAT01050"	"F"	65.4	158	110	214	0	"Intermediate"	"1970-03-12"	238620264877
"HOSPIT4224"	"PAT01051"	"F"	55.8	179	100	248	0	"Low"	"1966-03-12"	264976161932
"HOSPIT4224"	"PAT01052"	"M"	73.7	170	124	255	1	"Low"	"1976-03-12"	257725942321
"HOSPIT4224"	"PAT01053"	"M"	57.3	177	132	207	0	"Low"	"1967-03-12"	152367438364
"HOSPIT4224"	"PAT01054"	"M"	97.4	180	138	223	0	"Low"	"1972-03-12"	219373292740
"HOSPIT4224"	"PAT01055"	"F"	96.6	168	132	288	1	"Low"	"1970-03-12"	210596394047
"HOSPIT4224"	"PAT01056"	"M"	98.3	169	126	282	0	"Low"	"1989-03-12"	162529769367
"HOSPIT4224"	"PAT01057"	"F"	87.5	166	112	160	0	"Intermediate"	"1979-03-12"	227681834334
"HOSPIT4224"	"PAT01058"	"M"	92.1	165	160	269	0	"Low"	"1954-03-12"	229013693510
"HOSPIT4224"	"PAT01059"	"M"	54.9	NA	142	226	0	"Low"	"1971-03-12"	216347746026
"HOSPIT4224"	"PAT01060"	"F"	101.9	175	174	249	0	"Low"	"1965-03-12"	234012173807
"HOSPIT4224"	"PAT01061"	"F"	82.5	179	140	394	0	"Intermediate"	"1962-03-12"	220895888190
"HOSPIT4224"	"PAT01062"	"M"	60.2	148	145	212	0	"Low"	"1960-03-12"	224513012527
"HOSPIT4224"	"PAT01063"	"M"	53.4	147	152	274	0	"Low"	"1967-03-12"	182598822913
"HOSPIT4224"	"PAT01064"	"M"	64.9	174	108	233	1	"Low"	"1972-03-12"	235885065348
"HOSPIT4224"	"PAT01065"	"M"	74.9	193	132	184	0	"Intermediate"	"1968-03-12"	202680568051
"HOSPIT4224"	"PAT01066"	"M"	80	156	130	315	0	"Low"	"1981-03-12"	165269804396
"HOSPIT4224"	"PAT01067"	"M"	79.7	191	130	246	1	"High"	"1971-03-12"	186203900248
"HOSPIT4224"	"PAT01068"	"M"	80.5	184	124	274	0	"Low"	"1976-03-12"	272344383160
"HOSPIT4224"	"PAT01069"	"F"	99.3	178	134	409	0	"Intermediate"	"1968-03-12"	211482499467
"HOSPIT4224"	"PAT01070"	"M"	46.4	180	148	244	0	"Low"	"1982-03-12"	225379652564
"HOSPIT4224"	"PAT01071"	"M"	76.5	167	178	270	0	"High"	"1965-03-12"	176916490339
"HOSPIT4224"	"PAT01072"	"F"	56.5	171	158	305	0	"Low"	"1964-03-12"	179548826287
"HOSPIT4224"	"PAT01073"	"F"	78.2	168	140	195	0	"Low"	"1961-03-12"	225881495771
"HOSPIT4224"	"PAT01074"	"M"	61.7	170	120	240	1	"High"	"1982-03-12"	263552539715
"HOSPIT4224"	"PAT01075"	"M"	70.3	199	160	246	0	"Low"	"1958-03-12"	157062964031
"HOSPIT4224"	"PAT01076"	"M"	NA	189	192	283	0	"Low"	"1970-03-12"	222003263101
"HOSPIT4224"	"PAT01077"	"M"	99.8	175	140	254	0	"Low"	"1955-03-12"	253721232687
"HOSPIT4224"	"PAT01078"	"M"	56.4	169	129	196	0	"Low"	"1974-03-12"	261142455444
"HOSPIT4224"	"PAT01079"	"M"	65.7	164	140	298	0	"Low"	"1973-03-12"	151376101208
"HOSPIT4224"	"PAT01080"	"M"	67	182	132	247	1	"Low"	"1981-03-12"	211978378450
"HOSPIT4224"	"PAT01081"	"F"	NA	186	138	294	1	"High"	"1962-03-12"	165167479592
"HOSPIT4224"	"PAT01082"	"F"	65.2	155	120	211	0	"Low"	"1956-03-12"	234482039443
"HOSPIT4224"	"PAT01083"	"M"	54.7	156	100	299	0	"Low"	"1957-03-12"	253208610486
"HOSPIT4224"	"PAT01084"	"M"	NA	159	160	234	1	"Intermediate"	"1955-03-12"	149736451585
"HOSPIT4224"	"PAT01085"	"F"	92.1	168	138	236	0	"Intermediate"	"1979-03-12"	215416633052
"HOSPIT4224"	"PAT01086"	"F"	68.6	164	120	244	0	"Low"	"1974-03-12"	176962331951
"HOSPIT4224"	"PAT01087"	"M"	61.5	179	160	273	0	"Low"	"1965-03-12"	173863024677
"HOSPIT4224"	"PAT01088"	"F"	84.4	179	110	254	0	"Low"	"1974-03-12"	166227827919
"HOSPIT4224"	"PAT01089"	"F"	84.9	172	180	325	0	"Low"	"1960-03-12"	207608297066
"HOSPIT4224"	"PAT01090"	"M"	58.9	167	150	126	1	"Low"	"1967-03-12"	209249324753
"HOSPIT4224"	"PAT01091"	"F"	75.8	194	140	313	0	"Low"	"1960-03-12"	209883858772
"HOSPIT4224"	"PAT01092"	"M"	54.5	182	110	211	0	"Low"	"1981-03-12"	151573833886
"HOSPIT4224"	"PAT01093"	"M"	75.4	187	142	309	0	"Low"	"1979-03-12"	161463460281
"HOSPIT4224"	"PAT01094"	"M"	101.7	207	128	259	0	"Low"	"1966-03-12"	190767752736
"HOSPIT4224"	"PAT01095"	"M"	96.3	204	144	200	0	"Low"	"1974-03-12"	262571585430
"HOSPIT4224"	"PAT01096"	"M"	97.2	134	130	262	0	"Intermediate"	"1969-03-12"	178460786666
"HOSPIT4224"	"PAT01097"	"F"	61.2	153	150	244	0	"Low"	"1962-03-12"	194780656069
"HOSPIT4224"	"PAT01098"	"F"	91.4	186	120	215	0	"Low"	"1987-03-12"	149160910736
"HOSPIT4224"	"PAT01099"	"M"	58.7	161	120	231	0	"Intermediate"	"1986-03-12"	193877458259
"HOSPIT4224"	"PAT01100"	"M"	61.1	202	130	214	0	"Low"	"1983-03-12"	224276415703
"HOSPIT4224"	"PAT01101"	"F"	NA	202	178	228	1	"High"	"1958-03-12"	203551307438
"HOSPIT4224"	"PAT01102"	"M"	93.6	171	112	230	0	"Low"	"1972-03-12"	190957020940
"HOSPIT4224"	"PAT01103"	"M"	59.3	154	120	193	0	"Low"	"1968-03-12"	147766251049
"HOSPIT4224"	"PAT01104"	"F"	94.5	154	105	204	0	"Low"	"1978-03-12"	168611293734
"HOSPIT4224"	"PAT01105"	"F"	47.8	194	138	243	0	"Low"	"1978-03-12"	226143483875
"HOSPIT4224"	"PAT01106"	"F"	93.7	174	130	303	0	"Intermediate"	"1960-03-12"	158473729492
"HOSPIT4224"	"PAT01107"	"M"	71.1	181	138	271	0	"Low"	"1965-03-12"	197565487168
"HOSPIT4224"	"PAT01108"	"F"	65.3	181	112	268	0	"Low"	"1983-03-12"	168289306303
"HOSPIT4224"	"PAT01109"	"F"	49.5	207	108	267	0	"Low"	"1970-03-12"	203125010683
"HOSPIT4224"	"PAT01110"	"F"	97.4	176	94	199	0	"Low"	"1985-03-12"	170803625955
"HOSPIT4224"	"PAT01111"	"M"	86.4	175	123	282	0	"Intermediate"	"1971-03-12"	240891536341
"HOSPIT4224"	"PAT01112"	"F"	47.6	173	108	269	0	"Low"	"1961-03-12"	225732688226
"HOSPIT4224"	"PAT01113"	"F"	81.8	174	118	210	0	"Low"	"1990-03-12"	186940688327
"HOSPIT4224"	"PAT01114"	"M"	82.6	176	112	204	0	"Low"	"1977-03-12"	174804507028
"HOSPIT4224"	"PAT01115"	"F"	NA	170	152	277	0	"Low"	"1957-03-12"	242700918614
"HOSPIT4224"	"PAT01116"	"M"	70.6	196	110	206	0	"Low"	"1970-03-12"	229678491022
"HOSPIT4224"	"PAT01117"	"M"	72	192	112	212	0	"Intermediate"	"1958-03-12"	198488454003
"HOSPIT4224"	"PAT01118"	"F"	NA	168	136	196	0	"Intermediate"	"1972-03-12"	231024321746
"HOSPIT4224"	"PAT01119"	"F"	97.5	191	180	327	0	"Low"	"1969-03-12"	169051440192
"HOSPIT4224"	"PAT01120"	"M"	62.5	206	118	149	0	"High"	"1975-03-12"	233034066580
"HOSPIT4224"	"PAT01121"	"F"	92.9	163	120	269	0	"Low"	"1950-03-12"	152851954672
"HOSPIT4224"	"PAT01122"	"F"	78.7	144	160	201	0	"Intermediate"	"1970-03-12"	189239118785
"HOSPIT4224"	"PAT01123"	"M"	99.3	190	122	286	0	"Low"	"1970-03-12"	237867660653
"HOSPIT4224"	"PAT01124"	"M"	57.1	155	130	283	1	"High"	"1968-03-12"	264427108962
"HOSPIT4224"	"PAT01125"	"M"	100.3	NA	120	249	0	"Low"	"1978-03-12"	182105601013
"HOSPIT4224"	"PAT01126"	"F"	77.2	176	134	271	0	"Low"	"1975-03-12"	255017468530
"HOSPIT4224"	"PAT01127"	"M"	84.8	195	120	295	0	"Intermediate"	"1982-03-12"	209707106035
"HOSPIT4224"	"PAT01128"	"M"	55.4	144	110	235	0	"Intermediate"	"1983-03-12"	260918924013
"HOSPIT4224"	"PAT01129"	"F"	76.1	189	126	306	0	"Intermediate"	"1983-03-12"	272936461945
"HOSPIT4224"	"PAT01130"	"F"	89	169	130	269	0	"High"	"1975-03-12"	221008382149
"HOSPIT4224"	"PAT01131"	"M"	72.8	154	134	234	0	"Low"	"1963-03-12"	182261316094
"HOSPIT4224"	"PAT01132"	"F"	54.5	192	120	178	1	"Low"	"1964-03-12"	147638401051
"HOSPIT4224"	"PAT01133"	"M"	82.2	164	120	237	0	"Low"	"1957-03-12"	169233487833
"HOSPIT4224"	"PAT01134"	"M"	87.4	165	100	234	0	"Low"	"1966-03-12"	184372851002
"HOSPIT4224"	"PAT01135"	"M"	NA	182	110	275	0	"Low"	"1977-03-12"	264611134078
"HOSPIT4224"	"PAT01136"	"M"	90.6	198	125	212	0	"Low"	"1972-03-12"	162518033668
"HOSPIT4224"	"PAT01137"	"M"	47.2	NA	128	208	1	"Intermediate"	"1962-03-12"	232904956312
"HOSPIT4224"	"PAT01138"	"M"	64.3	162	110	201	0	"Low"	"1967-03-12"	253844196471
"HOSPIT4224"	"PAT01139"	"M"	64.6	201	146	218	0	"Low"	"1966-03-12"	226352684651
"HOSPIT4224"	"PAT01140"	"M"	100.9	189	128	263	0	"Low"	"1960-03-12"	198425171868
"HOSPIT4224"	"PAT01141"	"F"	99.2	168	120	295	0	"Low"	"1973-03-12"	248745089039
"HOSPIT4224"	"PAT01142"	"M"	74	NA	115	303	0	"Low"	"1981-03-12"	246809530296
"HOSPIT4224"	"PAT01143"	"F"	93.4	149	120	209	0	"Low"	"1982-03-12"	242328166335
"HOSPIT4224"	"PAT01144"	"F"	101	160	106	223	0	"Low"	"1957-03-12"	243879792206
"HOSPIT4224"	"PAT01145"	"F"	66.2	163	140	197	0	"Low"	"1948-03-12"	192280371983
"HOSPIT4224"	"PAT01146"	"M"	74.9	180	156	245	0	"Low"	"1954-03-12"	179320225305
"HOSPIT4224"	"PAT01147"	"M"	NA	156	124	261	0	"Intermediate"	"1967-03-12"	207242489287
"HOSPIT4224"	"PAT01148"	"F"	97.7	168	118	242	0	"Low"	"1980-03-12"	177233333622
"HOSPIT4224"	"PAT01149"	"F"	97.4	158	136	319	1	"High"	"1966-03-12"	177747461099
"HOSPIT4224"	"PAT01150"	"F"	85.8	145	150	240	0	"Low"	"1964-03-12"	269723224341
"HOSPIT4224"	"PAT01151"	"M"	86.9	166	120	226	0	"Low"	"1980-03-12"	183335846626
"HOSPIT4224"	"PAT01152"	"M"	60.7	185	138	166	0	"Low"	"1963-03-12"	172295841155
"HOSPIT4224"	"PAT01153"	"M"	60.7	182	136	315	0	"Low"	"1982-03-12"	171898012933
"HOSPIT4224"	"PAT01154"	"M"	NA	200	128	204	1	"Low"	"1972-03-12"	234404978730
"HOSPIT4224"	"PAT01155"	"M"	56.8	130	126	218	1	"Low"	"1965-03-12"	272074112177
"HOSPIT4224"	"PAT01156"	"M"	88.2	NA	152	223	0	"Low"	"1984-03-12"	247207313428
"HOSPIT4224"	"PAT01157"	"M"	NA	189	130	180	0	"Low"	"1982-03-12"	151782776332
"HOSPIT4224"	"PAT01158"	"M"	54.3	210	140	207	0	"Low"	"1963-03-12"	165057796131
"HOSPIT4224"	"PAT01159"	"M"	52.5	185	160	228	0	"Low"	"1958-03-12"	196826428153
"HOSPIT4224"	"PAT01160"	"M"	81.2	184	140	311	0	"Low"	"1978-03-12"	228641219772
"HOSPIT4224"	"PAT01161"	"F"	80.2	192	112	149	0	"Low"	"1953-03-12"	152511670849
"HOSPIT4224"	"PAT01162"	"M"	67.4	180	134	204	0	"Intermediate"	"1965-03-12"	166597539885
"HOSPIT4224"	"PAT01163"	"M"	80.3	157	170	227	0	"Low"	"1960-03-12"	222324925233
"HOSPIT4224"	"PAT01164"	"F"	89.7	186	146	278	0	"Low"	"1958-03-12"	215386478752
"HOSPIT4224"	"PAT01165"	"F"	54.8	174	138	220	0	"Low"	"1985-03-12"	176492958503
"HOSPIT4224"	"PAT01166"	"M"	53.7	166	154	232	0	"Intermediate"	"1967-03-12"	216880678961
"HOSPIT4224"	"PAT01167"	"F"	52	182	130	197	0	"Low"	"1966-03-12"	271929457045
"HOSPIT4224"	"PAT01168"	"M"	NA	175	110	335	0	"Low"	"1967-03-12"	216683362733
"HOSPIT4224"	"PAT01169"	"M"	77.7	154	130	253	0	"Intermediate"	"1977-03-12"	225060266430
"HOSPIT4224"	"PAT01170"	"F"	58	175	128	205	0	"Low"	"1969-03-12"	241838361796
"HOSPIT4224"	"PAT01171"	"M"	76.5	144	122	192	0	"High"	"1989-03-12"	190824609347
"HOSPIT4224"	"PAT01172"	"M"	72.9	170	148	203	0	"Low"	"1963-03-12"	190681849028
"HOSPIT4224"	"PAT01173"	"M"	46.3	176	114	318	0	"Low"	"1966-03-12"	229661763195
"HOSPIT4224"	"PAT01174"	"F"	96.1	208	170	225	1	"High"	"1966-03-12"	222210961194
"HOSPIT4224"	"PAT01175"	"M"	71.2	186	125	220	0	"Intermediate"	"1966-03-12"	146907682989
"HOSPIT4224"	"PAT01176"	"M"	62.7	189	130	221	0	"Low"	"1968-03-12"	153200927251
"HOSPIT4224"	"PAT01177"	"M"	50.3	179	120	240	0	"Low"	"1968-03-12"	174045987536
"HOSPIT4224"	"PAT01178"	"M"	58.3	168	152	212	0	"Low"	"1957-03-12"	201016987445
"HOSPIT4224"	"PAT01179"	"F"	85.8	195	132	342	0	"Low"	"1969-03-12"	199657912010
"HOSPIT4224"	"PAT01180"	"M"	101.9	170	120	169	0	"Average"	"1980-03-12"	265570436120
"HOSPIT4224"	"PAT01181"	"M"	88.6	164	140	187	0	"Low"	"1961-03-12"	232453535174
"HOSPIT4224"	"PAT01182"	"F"	51.8	181	124	197	0	"Low"	"1961-03-12"	166315613295
"HOSPIT4224"	"PAT01183"	"M"	56.3	NA	120	157	0	"High"	"1983-03-12"	164915293800
"HOSPIT4224"	"PAT01184"	"M"	NA	172	164	176	1	"Low"	"1965-03-12"	149625652843
"HOSPIT4224"	"PAT01185"	"F"	49.5	202	140	241	0	"Low"	"1967-03-12"	205362117387
"HOSPIT4224"	"PAT01186"	"M"	84.3	185	110	264	0	"Low"	"1979-03-12"	178140939716
"HOSPIT4224"	"PAT01187"	"M"	75.8	171	144	193	1	"Low"	"1956-03-12"	166162351094
"HOSPIT4224"	"PAT01188"	"M"	71.9	185	130	131	0	"Low"	"1967-03-12"	235557575730
"HOSPIT4224"	"PAT01189"	"F"	56.4	189	130	236	0	"Low"	"1967-03-12"	199075848919
"HOSPIT4224"	"PAT01190"	"M"	81.4	176	138	175	0	"Low"	"1986-03-12"	174999533584
